event_file,fraction_of_yes,pred,ChannelLocation
Bonobo06820_0_304,0.0,0.4902359,parietal
Bonobo06820_0_407,0.0,0.5117817,parietal
Bonobo06820_0_421,0.0,0.5847081,parietal
Bonobo06820_0_422,0.0,0.5721644,parietal
Bonobo06820_0_774,0.0,0.4311099,parietal
Bonobo06820_0_881,0.0,0.739179,parietal
Bonobo06825_0_106,0.0,0.0104737645,parietal
Bonobo06825_0_107,0.0,0.03702812,parietal
Bonobo06825_0_108,0.0,0.03952427,parietal
Bonobo06825_0_1129,0.0,0.0050620874,parietal
Bonobo06825_0_115,0.0,0.24869023,parietal
Bonobo06825_0_119,0.0,0.21792795,parietal
Bonobo06825_0_148,0.0,0.029396636,parietal
Bonobo06825_0_153,0.0,0.0391036,parietal
Bonobo06825_0_1538,0.0,0.016610702,parietal
Bonobo06825_0_155,0.0,0.20292956,parietal
Bonobo06825_0_1552,0.0,0.10157966,parietal
Bonobo06825_0_159,0.0,0.053852245,parietal
Bonobo06825_0_160,0.0,0.12507871,parietal
Bonobo06825_0_1625,0.0,0.38557234,parietal
Bonobo06825_0_1626,0.0,0.17646836,parietal
Bonobo06825_0_1627,0.0,0.02692953,parietal
Bonobo06825_0_1647,0.0,0.08031157,parietal
Bonobo06825_0_165,0.0,0.088705726,parietal
Bonobo06825_0_1651,0.0,0.3289994,parietal
Bonobo06825_0_1654,0.0,0.23810546,parietal
Bonobo06825_0_1655,0.0,0.39459246,parietal
Bonobo06825_0_174,0.0,0.077627264,parietal
Bonobo06825_0_191,0.0,0.21471703,parietal
Bonobo06825_0_194,0.0,0.13467187,parietal
Bonobo06825_0_232,0.0,0.04665193,parietal
Bonobo06825_0_2354,0.0,0.7471226,parietal
Bonobo06825_0_2374,0.0,0.4356555,parietal
Bonobo06825_0_260,0.0,0.10019634,parietal
Bonobo06825_0_261,0.0,0.28790626,parietal
Bonobo06825_0_275,0.0,0.2947033,parietal
Bonobo06825_0_276,0.0,0.066480234,parietal
Bonobo06825_0_277,0.0,0.037119944,parietal
Bonobo06825_0_279,0.0,0.10078101,parietal
Bonobo06825_0_280,0.0,0.4292294,parietal
Bonobo06825_0_281,0.0,0.17983672,parietal
Bonobo06825_0_283,0.0,0.12100221,parietal
Bonobo06825_0_284,0.0,0.0451995,parietal
Bonobo06825_0_309,0.0,0.7308203,parietal
Bonobo06825_0_341,0.0,0.25707322,parietal
Bonobo06825_0_342,0.0,0.05197941,parietal
Bonobo06825_0_347,0.0,0.08787732,parietal
Bonobo06825_0_348,0.0,0.027274502,parietal
Bonobo06825_0_351,0.0,0.117718674,parietal
Bonobo06825_0_373,0.0,0.07774013,parietal
Bonobo06825_0_375,0.0,0.057830703,parietal
Bonobo06825_0_643,0.0,0.7039136,parietal
Bonobo06825_0_67,0.0,0.1337047,parietal
Bonobo06825_0_68,0.0,0.02636928,parietal
Bonobo06825_0_697,0.0,0.14473689,parietal
Bonobo06825_0_75,0.0,0.122404166,parietal
Bonobo06825_0_758,0.0,0.2801826,parietal
Bonobo06825_0_76,0.0,0.4029694,parietal
Bonobo06825_0_86,0.0,0.07614303,parietal
Bonobo06825_0_87,0.0,0.062766455,parietal
Bonobo06825_0_89,0.0,0.019032422,parietal
Bonobo06825_0_90,0.0,0.34779269,parietal
Bonobo06825_0_91,0.0,0.118556134,parietal
Bonobo06825_0_919,0.0,0.07204351,parietal
Bonobo06829_0_1745,0.0,0.37704477,parietal
Bonobo06829_0_1896,0.0,0.14190258,parietal
Bonobo06829_0_1919,0.0,0.1463941,parietal
Bonobo06829_0_1924,0.0,0.09062579,parietal
Bonobo06829_0_1930,0.0,0.45892873,parietal
Bonobo06829_0_1955,0.0,0.032149322,parietal
Bonobo06829_0_1971,0.0,0.2680401,parietal
Bonobo06829_0_2479,0.0,0.29217434,parietal
Bonobo06829_0_432,0.0,0.32612157,parietal
Bonobo06829_0_681,0.0,0.57873535,parietal
Bonobo06837_0_1001,0.0,0.26862982,parietal
Bonobo06837_0_107,0.0,0.3266332,parietal
Bonobo06837_0_1428,0.0,0.5582866,parietal
Bonobo06837_0_1715,0.0,0.32824504,parietal
Bonobo06837_0_1717,0.0,0.3194465,parietal
Bonobo06837_0_1772,0.0,0.31438926,parietal
Bonobo06837_0_1773,0.0,0.31246158,parietal
Bonobo06837_0_1806,0.0,0.17827222,parietal
Bonobo06837_0_1913,0.0,0.47108972,parietal
Bonobo06837_0_1928,0.0,0.32392392,parietal
Bonobo06837_0_1929,0.0,0.5206976,parietal
Bonobo06837_0_1982,0.0,0.24881466,parietal
Bonobo06837_0_2082,0.0,0.26478842,parietal
Bonobo06837_0_2449,0.0,0.3580336,parietal
Bonobo06837_0_768,0.0,0.39174035,parietal
Bonobo06837_0_948,0.0,0.24075815,parietal
Bonobo06837_0_949,0.0,0.4595338,parietal
Bonobo06840_0_1202,0.0,0.43034354,parietal
Bonobo06840_0_1514,0.0,0.47991493,parietal
Bonobo06840_0_1826,0.0,0.029800262,parietal
Bonobo06840_0_1827,0.0,0.028410131,parietal
Bonobo06843_0_117,0.0,0.49058574,parietal
Bonobo06843_0_1175,0.0,0.5648126,parietal
Bonobo06843_0_121,0.0,0.2261178,parietal
Bonobo06843_0_1331,0.0,0.03621979,parietal
Bonobo06843_0_2787,0.0,0.50961906,parietal
Bonobo06843_0_454,0.0,0.4363384,parietal
Bonobo06843_0_456,0.0,0.2256032,parietal
Bonobo06843_0_680,0.0,0.42454734,parietal
Bonobo06843_0_685,0.0,0.2615807,parietal
Bonobo06843_0_686,0.0,0.44037712,parietal
Bonobo06845_0_1013,0.0,0.47894984,parietal
Bonobo06845_0_1030,0.0,0.085997105,parietal
Bonobo06845_0_1131,0.0,0.16536674,parietal
Bonobo06845_0_1364,0.0,0.47209978,parietal
Bonobo06845_0_1365,0.0,0.3460309,parietal
Bonobo06845_0_140,0.0,0.25440443,parietal
Bonobo06845_0_1421,0.0,0.40386063,parietal
Bonobo06845_0_1445,0.0,0.5900569,parietal
Bonobo06845_0_1549,0.0,0.5070259,parietal
Bonobo06845_0_1711,0.0,0.685484,parietal
Bonobo06845_0_172,0.0,0.4302453,parietal
Bonobo06845_0_1745,0.0,0.54015344,parietal
Bonobo06845_0_1759,0.0,0.7006884,parietal
Bonobo06845_0_1778,0.0,0.42643496,parietal
Bonobo06845_0_1990,0.0,0.17907947,parietal
Bonobo06845_0_2088,0.0,0.43324593,parietal
Bonobo06845_0_2121,0.0,0.39219725,parietal
Bonobo06845_0_2157,0.0,0.30905995,parietal
Bonobo06845_0_2164,0.0,0.0049445806,parietal
Bonobo06845_0_2174,0.0,0.14609726,parietal
Bonobo06845_0_2204,0.0,0.5741087,parietal
Bonobo06845_0_2355,0.0,0.349642,parietal
Bonobo06845_0_245,0.0,0.0877449,parietal
Bonobo06845_0_399,0.0,0.5900951,parietal
Bonobo06845_0_421,0.0,0.5529088,parietal
Bonobo06845_0_65,0.0,0.30501607,parietal
Bonobo06845_0_660,0.0,0.026153032,parietal
Bonobo06845_0_661,0.0,0.033422165,parietal
Bonobo06845_0_676,0.0,0.22424991,parietal
Bonobo06845_0_677,0.0,0.315527,parietal
Bonobo06845_0_780,0.0,0.062016275,parietal
Bonobo06845_0_798,0.0,0.3483182,parietal
Bonobo06845_0_799,0.0,0.45153877,parietal
Bonobo06845_0_842,0.0,0.69602525,parietal
Bonobo06845_0_843,0.0,0.81530684,parietal
Bonobo06845_0_846,0.0,0.41366687,parietal
Bonobo06845_0_876,0.0,0.18067877,parietal
Bonobo06845_0_882,0.0,0.21291584,parietal
Bonobo06845_0_883,0.0,0.20104301,parietal
Bonobo06845_0_888,0.0,0.11522256,parietal
Bonobo06845_0_96,0.0,0.22233884,parietal
Bonobo06845_0_983,0.0,0.2923453,parietal
Bonobo06845_0_988,0.0,0.57687753,parietal
Bonobo06862_0_1161,0.0,0.32827136,parietal
Bonobo06862_0_1974,0.0,0.50307155,parietal
Bonobo06862_0_2018,0.0,0.48488957,parietal
Bonobo06862_0_2048,0.0,0.24182457,parietal
Bonobo06862_0_424,0.0,0.45105135,parietal
Bonobo06869_0_1014,0.0,0.51775175,parietal
Bonobo06869_0_1060,0.0,0.18388002,parietal
Bonobo06869_0_1079,0.0,0.46003017,parietal
Bonobo06869_0_1082,0.0,0.5571433,parietal
Bonobo06869_0_1094,0.0,0.35282978,parietal
Bonobo06869_0_1189,0.0,0.34813315,parietal
Bonobo06869_0_1190,0.0,0.5832423,parietal
Bonobo06869_0_1220,0.0,0.4635999,parietal
Bonobo06869_0_1230,0.0,0.51420003,parietal
Bonobo06869_0_1269,0.0,0.7025202,parietal
Bonobo06869_0_1273,0.0,0.21880583,parietal
Bonobo06869_0_1282,0.0,0.2298215,parietal
Bonobo06869_0_1313,0.0,0.46878535,parietal
Bonobo06869_0_1333,0.0,0.68173,parietal
Bonobo06869_0_1347,0.0,0.31051233,parietal
Bonobo06869_0_1360,0.0,0.55599654,parietal
Bonobo06869_0_1372,0.0,0.38470554,parietal
Bonobo06869_0_1373,0.0,0.34959483,parietal
Bonobo06869_0_1380,0.0,0.5419003,parietal
Bonobo06869_0_1387,0.0,0.31667262,parietal
Bonobo06869_0_1456,0.0,0.5063973,parietal
Bonobo06869_0_1471,0.0,0.49351203,parietal
Bonobo06869_0_1492,0.0,0.63317436,parietal
Bonobo06869_0_1493,0.0,0.4588231,parietal
Bonobo06869_0_1494,0.0,0.2625073,parietal
Bonobo06869_0_152,0.0,0.39979485,parietal
Bonobo06869_0_1554,0.0,0.4468869,parietal
Bonobo06869_0_1576,0.0,0.6039049,parietal
Bonobo06869_0_1606,0.0,0.14515798,parietal
Bonobo06869_0_1621,0.0,0.6091015,parietal
Bonobo06869_0_1630,0.0,0.31155184,parietal
Bonobo06869_0_1648,0.0,0.49482805,parietal
Bonobo06869_0_1657,0.0,0.6524836,parietal
Bonobo06869_0_1696,0.0,0.5464663,parietal
Bonobo06869_0_1712,0.0,0.16916895,parietal
Bonobo06869_0_1713,0.0,0.35671306,parietal
Bonobo06869_0_1722,0.0,0.78987676,parietal
Bonobo06869_0_1733,0.0,0.35622913,parietal
Bonobo06869_0_1812,0.0,0.59573966,parietal
Bonobo06869_0_1843,0.0,0.7155167,parietal
Bonobo06869_0_1844,0.0,0.57912683,parietal
Bonobo06869_0_1885,0.0,0.4378655,parietal
Bonobo06869_0_1953,0.0,0.5344726,parietal
Bonobo06869_0_2060,0.0,0.34603906,parietal
Bonobo06869_0_2079,0.0,0.42228317,parietal
Bonobo06869_0_2143,0.0,0.39219162,parietal
Bonobo06869_0_216,0.0,0.43485227,parietal
Bonobo06869_0_2162,0.0,0.2567702,parietal
Bonobo06869_0_2197,0.0,0.54147375,parietal
Bonobo06869_0_2198,0.0,0.3720833,parietal
Bonobo06869_0_2201,0.0,0.4618715,parietal
Bonobo06869_0_2202,0.0,0.1934689,parietal
Bonobo06869_0_2232,0.0,0.029116614,parietal
Bonobo06869_0_2260,0.0,0.73529965,parietal
Bonobo06869_0_2275,0.0,0.31145585,parietal
Bonobo06869_0_2305,0.0,0.12025281,parietal
Bonobo06869_0_2310,0.0,0.3386099,parietal
Bonobo06869_0_2327,0.0,0.71480787,parietal
Bonobo06869_0_2356,0.0,0.5891464,parietal
Bonobo06869_0_2364,0.0,0.5793487,parietal
Bonobo06869_0_2365,0.0,0.73600817,parietal
Bonobo06869_0_2366,0.0,0.5075934,parietal
Bonobo06869_0_2367,0.0,0.56323594,parietal
Bonobo06869_0_2371,0.0,0.79176325,parietal
Bonobo06869_0_2372,0.0,0.3759964,parietal
Bonobo06869_0_2391,0.0,0.18012455,parietal
Bonobo06869_0_2399,0.0,0.6759342,parietal
Bonobo06869_0_2451,0.0,0.4553273,parietal
Bonobo06869_0_2491,0.0,0.5918994,parietal
Bonobo06869_0_2524,0.0,0.152973,parietal
Bonobo06869_0_2559,0.0,0.6328447,parietal
Bonobo06869_0_358,0.0,0.34818467,parietal
Bonobo06869_0_385,0.0,0.45875025,parietal
Bonobo06869_0_395,0.0,0.7212906,parietal
Bonobo06869_0_413,0.0,0.023143157,parietal
Bonobo06869_0_421,0.0,0.6835161,parietal
Bonobo06869_0_422,0.0,0.13298208,parietal
Bonobo06869_0_423,0.0,0.371434,parietal
Bonobo06869_0_455,0.0,0.4884173,parietal
Bonobo06869_0_470,0.0,0.31250015,parietal
Bonobo06869_0_51,0.0,0.44424164,parietal
Bonobo06869_0_610,0.0,0.34746838,parietal
Bonobo06869_0_639,0.0,0.44131383,parietal
Bonobo06869_0_724,0.0,0.4963179,parietal
Bonobo06869_0_807,0.0,0.2371987,parietal
Bonobo06869_0_899,0.0,0.47157425,parietal
Bonobo06869_0_948,0.0,0.6352935,parietal
Bonobo06869_0_972,0.0,0.4523296,parietal
Bonobo06869_0_989,0.0,0.6871212,parietal
Bonobo06908_0_4739,0.0,0.26879504,parietal
Bonobo06931_0_3545,0.0,0.2664977,parietal
Bonobo06944_0_2647,0.0,0.43083087,parietal
Bonobo06992_0_5394,0.0,0.028319264,parietal
Bonobo06992_0_5531,0.0,0.32192165,parietal
Bonobo07058_0_1829,0.0,0.53088796,parietal
Bonobo00027_0_103,0.0,0.202054,parietal
Bonobo00059_0_1404,0.0,0.26124346,parietal
Bonobo00237_0_133,0.0,0.40144667,parietal
Bonobo00296_0_158,0.0,0.097688206,parietal
Bonobo00321_0_2797,0.0,0.3310688,parietal
Bonobo00327_0_2352,0.0,0.50198984,parietal
Bonobo00327_0_2593,0.0,0.58495796,parietal
Bonobo00327_0_32,0.0,0.5035322,parietal
Bonobo00407_0_1258,0.0,0.30512327,parietal
Bonobo00416_0_2812,0.0,0.021750616,parietal
Bonobo00431_0_1758,0.0,0.4227566,parietal
Bonobo00442_0_1577,0.0,0.45006827,parietal
Bonobo00442_0_1893,0.0,0.27200526,parietal
Bonobo00442_0_1933,0.0,0.54593027,parietal
Bonobo00442_0_2047,0.0,0.22684826,parietal
Bonobo00442_0_2096,0.0,0.36866656,parietal
Bonobo00442_0_3306,0.0,0.4584736,parietal
Bonobo00479_0_2876,0.0,0.42683396,parietal
Bonobo00489_0_17,0.0,0.0075255497,parietal
Bonobo00489_0_3474,0.0,0.055071235,parietal
Bonobo00489_0_4026,0.0,0.37069854,parietal
Bonobo00489_0_4029,0.0,0.06109912,parietal
Bonobo00489_0_4429,0.0,0.51582193,parietal
Bonobo00489_0_4703,0.0,0.039068535,parietal
Bonobo00489_0_4705,0.0,0.13867024,parietal
Bonobo00489_0_4710,0.0,0.4039994,parietal
Bonobo00489_0_4768,0.0,0.73013115,parietal
Bonobo00489_0_4769,0.0,0.37367308,parietal
Bonobo00489_0_5366,0.0,0.1348841,parietal
Bonobo00489_0_5563,0.0,0.5448871,parietal
Bonobo00489_0_5878,0.0,0.051120494,parietal
Bonobo00489_0_6252,0.0,0.05780073,parietal
Bonobo00489_0_6498,0.0,0.14339712,parietal
Bonobo00489_0_6804,0.0,0.45288286,parietal
Bonobo00489_0_6872,0.0,0.08284287,parietal
Bonobo00489_0_7014,0.0,0.027094707,parietal
Bonobo00489_0_7417,0.0,0.07205671,parietal
Bonobo00489_0_7517,0.0,0.78079677,parietal
Bonobo00489_0_7616,0.0,0.54333895,parietal
Bonobo00489_0_7855,0.0,0.10058452,parietal
Bonobo00539_0_2468,0.0,0.548831,parietal
Bonobo00607_0_1533,0.0,0.43058038,parietal
Bonobo00607_0_1543,0.0,0.57776934,parietal
Bonobo00607_0_1757,0.0,0.6863636,parietal
Bonobo00607_0_1843,0.0,0.38615158,parietal
Bonobo00607_0_2256,0.0,0.6185653,parietal
Bonobo00607_0_2772,0.0,0.4669204,parietal
Bonobo00607_0_607,0.0,0.3835881,parietal
Bonobo00607_0_652,0.0,0.29638514,parietal
Bonobo00727_0_1911,0.0,0.55655056,parietal
Bonobo00750_0_1916,0.0,0.1161303,parietal
Bonobo00893_0_3173,0.0,0.5538118,parietal
Bonobo00905_0_1809,0.0,0.21655597,parietal
Bonobo00907_0_3318,0.0,0.4410804,parietal
Bonobo00907_0_3510,0.0,0.336074,parietal
Bonobo00907_0_506,0.0,0.54324573,parietal
Bonobo00907_0_758,0.0,0.5359997,parietal
Bonobo00907_0_909,0.0,0.5334829,parietal
Bonobo00930_0_2950,0.0,0.44796634,parietal
Bonobo00964_0_8251,0.0,0.009294667,parietal
Bonobo01014_0_2390,0.0,0.37674466,parietal
Bonobo01014_0_2817,0.0,0.26934814,parietal
Bonobo01029_0_1163,0.0,0.22209458,parietal
Bonobo01029_0_2003,0.0,0.42544803,parietal
Bonobo01144_0_388,0.0,0.0075909514,parietal
Bonobo01222_0_1882,0.0,0.026576467,parietal
Bonobo01222_0_674,0.0,0.10230736,parietal
Bonobo01251_0_389,0.0,0.4530122,parietal
Bonobo01251_0_557,0.0,0.20277251,parietal
Bonobo01328_0_5972,0.0,0.4078457,parietal
Bonobo01328_0_6367,0.0,0.18750325,parietal
Bonobo01328_0_6375,0.0,0.017977698,parietal
Bonobo01328_0_6461,0.0,0.040011838,parietal
Bonobo01328_0_6462,0.0,0.10232354,parietal
Bonobo01328_0_6463,0.0,0.1750454,parietal
Bonobo01328_0_6655,0.0,0.36879525,parietal
Bonobo01328_0_6806,0.0,0.06525439,parietal
Bonobo01328_0_6944,0.0,0.05990157,parietal
Bonobo01328_0_6945,0.0,0.052989367,parietal
Bonobo01328_0_6978,0.0,0.39025745,parietal
Bonobo01328_0_7095,0.0,0.55942994,parietal
Bonobo01328_0_7191,0.0,0.24934891,parietal
Bonobo01386_0_3955,0.0,0.19110923,parietal
Bonobo01386_0_4071,0.0,0.26570854,parietal
Bonobo01386_0_4691,0.0,0.3476863,parietal
Bonobo01386_0_4701,0.0,0.2910553,parietal
Bonobo01386_0_5581,0.0,0.7115431,parietal
Bonobo01386_0_5706,0.0,0.5584559,parietal
Bonobo01473_0_2308,0.0,0.50700593,parietal
Bonobo01589_0_1260,0.0,0.42302984,parietal
Bonobo01628_0_55,0.0,0.27802843,parietal
Bonobo01715_0_1433,0.0,0.067467056,parietal
Bonobo01715_0_1470,0.0,0.39523518,parietal
Bonobo01715_0_1647,0.0,0.5692679,parietal
Bonobo01816_0_2144,0.0,0.61324644,parietal
Bonobo01816_0_2328,0.0,0.54316205,parietal
Bonobo01816_0_2988,0.0,0.63044757,parietal
Bonobo01816_0_3036,0.0,0.642124,parietal
Bonobo01816_0_3048,0.0,0.69495034,parietal
Bonobo01816_0_3154,0.0,0.57508415,parietal
Bonobo01886_0_2028,0.0,0.18414724,parietal
Bonobo02093_0_1089,0.0,0.4038638,parietal
Bonobo02093_0_1544,0.0,0.44031215,parietal
Bonobo02093_0_2029,0.0,0.427466,parietal
Bonobo02093_0_2152,0.0,0.4352584,parietal
Bonobo02093_0_268,0.0,0.18238015,parietal
Bonobo02093_0_3015,0.0,0.6339332,parietal
Bonobo02093_0_382,0.0,0.36291265,parietal
Bonobo02093_0_637,0.0,0.3794893,parietal
Bonobo02093_0_981,0.0,0.3468631,parietal
Bonobo02129_0_1489,0.0,0.05130618,parietal
Bonobo02129_0_2039,0.0,0.6047423,parietal
Bonobo02129_0_3290,0.0,0.70101696,parietal
Bonobo02140_0_1322,0.0,0.36615622,parietal
Bonobo02140_0_1761,0.0,0.44936007,parietal
Bonobo02140_0_2629,0.0,0.28809297,parietal
Bonobo00215_0_2074,0.9166666666666666,0.6882312,occipital
Bonobo00340_0_158,0.8888888888888888,0.7046653,occipital
Bonobo00340_0_1710,1.0,0.3457573,occipital
Bonobo00340_0_621,1.0,0.8637994,occipital
Bonobo00340_0_76,1.0,0.82498884,occipital
Bonobo00499_0_134276,0.875,0.567228,occipital
Bonobo00499_0_215374,0.875,0.5735404,occipital
Bonobo00607_0_1290,1.0,0.31885815,occipital
Bonobo00607_0_2292,0.8888888888888888,0.5761571,occipital
Bonobo00607_0_2465,0.9166666666666666,0.2734327,occipital
Bonobo00799_1_133580,0.875,0.7227278,occipital
Bonobo00799_1_156185,0.875,0.72708213,occipital
Bonobo00799_1_162273,0.875,0.3798726,occipital
Bonobo00799_1_23254,0.875,0.20276247,occipital
Bonobo00799_1_43772,0.875,0.8294136,occipital
Bonobo00986_0_110790,1.0,0.75134087,occipital
Bonobo00986_0_120792,1.0,0.76526845,occipital
Bonobo00986_0_120794,1.0,0.7825077,occipital
Bonobo00986_0_130154,1.0,0.7948741,occipital
Bonobo00986_0_130189,1.0,0.819707,occipital
Bonobo00986_0_130222,1.0,0.7193965,occipital
Bonobo00986_0_130223,1.0,0.7170995,occipital
Bonobo00986_0_130237,1.0,0.7323674,occipital
Bonobo00986_0_136305,1.0,0.6974877,occipital
Bonobo00986_0_152542,1.0,0.8701052,occipital
Bonobo00986_0_152747,1.0,0.7738697,occipital
Bonobo00986_0_163733,1.0,0.8531962,occipital
Bonobo00986_0_166906,1.0,0.63986206,occipital
Bonobo00986_0_169692,1.0,0.81267524,occipital
Bonobo00986_0_169697,1.0,0.801996,occipital
Bonobo00986_0_176728,1.0,0.5542148,occipital
Bonobo00986_0_187228,1.0,0.7906475,occipital
Bonobo00986_0_187230,0.875,0.76455444,occipital
Bonobo00986_0_210979,1.0,0.740928,occipital
Bonobo00986_0_211089,1.0,0.8495228,occipital
Bonobo00986_0_40249,1.0,0.7640384,occipital
Bonobo00986_0_43985,1.0,0.7670838,occipital
Bonobo00986_0_54183,0.875,0.79593605,occipital
Bonobo00986_0_54186,1.0,0.7748095,occipital
Bonobo00986_0_54187,1.0,0.7905375,occipital
Bonobo00986_0_54190,1.0,0.7905172,occipital
Bonobo00986_0_68217,1.0,0.7919534,occipital
Bonobo00986_0_68256,1.0,0.7679938,occipital
Bonobo00986_0_87683,1.0,0.798434,occipital
Bonobo00986_1_117285,1.0,0.40424377,occipital
Bonobo00986_1_117378,1.0,0.7360028,occipital
Bonobo00986_1_117467,1.0,0.8781698,occipital
Bonobo00986_1_117616,0.875,0.8137345,occipital
Bonobo00986_1_117746,1.0,0.72705364,occipital
Bonobo00986_1_117748,1.0,0.7014908,occipital
Bonobo00986_1_125348,1.0,0.4098539,occipital
Bonobo00986_1_125433,1.0,0.36078104,occipital
Bonobo00986_1_125570,1.0,0.812319,occipital
Bonobo00986_1_125759,0.875,0.8052486,occipital
Bonobo01095_1_116347,0.875,0.67414266,occipital
Bonobo01095_1_154334,0.875,0.7703298,occipital
Bonobo01229_1_20087,1.0,0.34723273,occipital
Bonobo01229_1_75526,0.875,0.5217201,occipital
Bonobo01229_1_90970,0.875,0.7872639,occipital
Bonobo01351_1_24847,0.875,0.59487617,occipital
Bonobo01351_1_28656,0.875,0.5714048,occipital
Bonobo01351_1_34418,0.875,0.7377187,occipital
Bonobo01351_1_74178,0.875,0.6197849,occipital
Bonobo01510_0_195393,1.0,0.34141552,occipital
Bonobo01529_1_138522,0.875,0.85625124,occipital
Bonobo01529_1_177357,1.0,0.55861986,occipital
Bonobo01529_1_223340,0.875,0.5570183,occipital
Bonobo01529_1_40601,0.875,0.7338393,occipital
Bonobo01529_1_4135,1.0,0.70994544,occipital
Bonobo01529_1_41731,1.0,0.7101823,occipital
Bonobo01529_1_48198,1.0,0.75886637,occipital
Bonobo01529_1_6481,0.875,0.718381,occipital
Bonobo01529_2_112805,1.0,0.5816699,occipital
Bonobo01529_2_113881,0.875,0.61600214,occipital
Bonobo01529_2_116539,1.0,0.3577201,occipital
Bonobo01529_2_138734,1.0,0.7776397,occipital
Bonobo01529_2_169172,1.0,0.4877494,occipital
Bonobo01529_2_189055,1.0,0.61750543,occipital
Bonobo01529_2_212003,0.875,0.76173836,occipital
Bonobo01529_2_21234,1.0,0.63278663,occipital
Bonobo01529_2_2412,1.0,0.734721,occipital
Bonobo01529_2_79500,1.0,0.51877606,occipital
Bonobo01632_0_1112,1.0,0.6673561,occipital
Bonobo01632_0_119859,1.0,0.7692573,occipital
Bonobo01632_0_2320,1.0,0.7130785,occipital
Bonobo01632_0_27951,1.0,0.79040396,occipital
Bonobo01632_0_33588,1.0,0.786158,occipital
Bonobo01632_0_347341,1.0,0.79164976,occipital
Bonobo01632_0_347578,1.0,0.7804164,occipital
Bonobo01632_0_349020,1.0,0.6961111,occipital
Bonobo01632_0_357293,1.0,0.8216576,occipital
Bonobo01632_0_438598,1.0,0.7864796,occipital
Bonobo01632_0_54644,1.0,0.7892677,occipital
Bonobo01632_0_55439,1.0,0.7739855,occipital
Bonobo01632_0_67697,1.0,0.7916561,occipital
Bonobo01632_0_68388,1.0,0.74921036,occipital
Bonobo01632_0_89819,1.0,0.69496524,occipital
Bonobo01632_0_90752,1.0,0.7529486,occipital
Bonobo01632_1_134202,1.0,0.63540727,occipital
Bonobo01715_0_1733,0.9166666666666666,0.6673931,occipital
Bonobo01725_0_102,0.9166666666666666,0.11256228,occipital
Bonobo01725_0_2983,0.9333333333333332,0.65093374,occipital
Bonobo01886_0_1706,0.8888888888888888,0.89569414,occipital
Bonobo01886_0_2484,1.0,0.9014583,occipital
Bonobo01886_0_841,0.9444444444444444,0.6361703,occipital
Bonobo02129_0_895,0.9166666666666666,0.6761401,occipital
Bonobo02140_0_1925,0.9166666666666666,0.7021293,occipital
Bonobo02140_0_2769,0.8888888888888888,0.8961467,occipital
Bonobo02233_0_100248,1.0,0.9099342,occipital
Bonobo02233_0_100702,1.0,0.8887176,occipital
Bonobo02233_0_124269,1.0,0.7425009,occipital
Bonobo02233_0_124399,1.0,0.8085371,occipital
Bonobo02233_0_143655,1.0,0.95287764,occipital
Bonobo02233_0_152514,1.0,0.8839996,occipital
Bonobo02233_0_152579,1.0,0.7980318,occipital
Bonobo02233_0_161177,1.0,0.87293714,occipital
Bonobo02233_0_161259,1.0,0.91678315,occipital
Bonobo02233_0_161886,1.0,0.81577367,occipital
Bonobo02233_0_75379,1.0,0.69964623,occipital
Bonobo02233_0_87628,1.0,0.7460622,occipital
Bonobo02233_1_3240,1.0,0.78052926,occipital
Bonobo02345_0_104048,0.875,0.9046625,occipital
Bonobo02345_0_110566,0.875,0.7944403,occipital
Bonobo02345_0_116559,0.875,0.6627375,occipital
Bonobo02345_0_145915,0.875,0.6623103,occipital
Bonobo02345_0_153757,0.875,0.83398515,occipital
Bonobo02345_0_163154,0.875,0.65421414,occipital
Bonobo02345_0_168587,0.875,0.8144892,occipital
Bonobo02345_0_169260,0.875,0.71488684,occipital
Bonobo02345_0_177080,0.875,0.6859109,occipital
Bonobo02345_0_188921,0.875,0.81078833,occipital
Bonobo02345_0_200098,0.875,0.7691133,occipital
Bonobo02345_0_203924,0.875,0.70662737,occipital
Bonobo02345_0_208256,0.875,0.72839606,occipital
Bonobo02345_0_227494,0.875,0.4791329,occipital
Bonobo02345_0_72262,0.875,0.851896,occipital
Bonobo02439_1_4391,0.875,0.6616457,occipital
Bonobo02455_1_120345,1.0,0.58287656,occipital
Bonobo02455_1_151139,1.0,0.312495,occipital
Bonobo02455_1_176309,1.0,0.6382833,occipital
Bonobo02455_1_182660,1.0,0.55438566,occipital
Bonobo02455_1_83719,0.875,0.88155746,occipital
Bonobo02455_1_86195,0.875,0.2829931,occipital
Bonobo02455_1_87064,1.0,0.74762666,occipital
Bonobo02455_1_90313,0.875,0.6227252,occipital
Bonobo02479_0_2478,0.9166666666666666,0.51447123,occipital
Bonobo02526_1_103011,0.875,0.6828279,occipital
Bonobo02526_1_113383,0.875,0.6938207,occipital
Bonobo02526_1_123275,0.875,0.64866656,occipital
Bonobo02526_1_20299,0.875,0.28923586,occipital
Bonobo02526_1_24045,0.875,0.77403975,occipital
Bonobo02526_1_28098,0.875,0.7491323,occipital
Bonobo02526_1_28664,0.875,0.6036045,occipital
Bonobo02526_1_29032,0.875,0.64044034,occipital
Bonobo02526_1_37160,0.875,0.72265977,occipital
Bonobo02526_1_48335,0.875,0.7030878,occipital
