event_file,fraction_of_yes,pred,ChannelLocation
Bonobo06850_0_753,0.0,0.6919808,frontal
Bonobo06850_0_754,0.0,0.4474583,frontal
Bonobo06850_0_783,0.0,0.5141488,frontal
Bonobo06850_0_810,0.0,0.6049661,frontal
Bonobo06850_0_952,0.0,0.24285877,frontal
Bonobo06856_0_140,0.0,0.21009602,frontal
Bonobo06856_0_1448,0.0,0.3858305,frontal
Bonobo06856_0_1510,0.0,0.5133698,frontal
Bonobo06856_0_1511,0.0,0.56346714,frontal
Bonobo06856_0_1610,0.0,0.50754356,frontal
Bonobo06856_0_1635,0.0,0.3697559,frontal
Bonobo06856_0_1766,0.0,0.59645337,frontal
Bonobo06856_0_1884,0.0,0.3933144,frontal
Bonobo06856_0_1898,0.0,0.28580862,frontal
Bonobo06856_0_1957,0.0,0.49277255,frontal
Bonobo06856_0_2035,0.0,0.64545727,frontal
Bonobo06856_0_2084,0.0,0.5606598,frontal
Bonobo06856_0_2085,0.0,0.28930026,frontal
Bonobo06856_0_2213,0.0,0.15071194,frontal
Bonobo06856_0_2310,0.0,0.1292132,frontal
Bonobo06856_0_2334,0.0,0.4789321,frontal
Bonobo06856_0_2335,0.0,0.4891847,frontal
Bonobo06856_0_2355,0.0,0.23603475,frontal
Bonobo06856_0_2386,0.0,0.52227914,frontal
Bonobo06856_0_2387,0.0,0.33227643,frontal
Bonobo06856_0_492,0.0,0.5276943,frontal
Bonobo06856_0_493,0.0,0.3491949,frontal
Bonobo06856_0_496,0.0,0.6277734,frontal
Bonobo06856_0_707,0.0,0.61459774,frontal
Bonobo06856_0_896,0.0,0.19640782,frontal
Bonobo06869_0_1014,0.0,0.43304196,frontal
Bonobo06869_0_1060,0.0,0.09968127,frontal
Bonobo06869_0_1079,0.0,0.18179117,frontal
Bonobo06869_0_1082,0.0,0.52833045,frontal
Bonobo06869_0_1094,0.0,0.10064419,frontal
Bonobo06869_0_1189,0.0,0.45470378,frontal
Bonobo06869_0_1190,0.0,0.42183387,frontal
Bonobo06869_0_1220,0.0,0.40222645,frontal
Bonobo06869_0_1230,0.0,0.16105093,frontal
Bonobo06869_0_1269,0.0,0.3943216,frontal
Bonobo06869_0_1273,0.0,0.6550466,frontal
Bonobo06869_0_1282,0.0,0.24069192,frontal
Bonobo06869_0_1313,0.0,0.43404594,frontal
Bonobo06869_0_1333,0.0,0.67857826,frontal
Bonobo06869_0_1347,0.0,0.111491024,frontal
Bonobo06869_0_1360,0.0,0.49370915,frontal
Bonobo06869_0_1372,0.0,0.5239089,frontal
Bonobo06869_0_1373,0.0,0.5164144,frontal
Bonobo06869_0_1380,0.0,0.43304852,frontal
Bonobo06869_0_1387,0.0,0.1213793,frontal
Bonobo06869_0_1456,0.0,0.47209048,frontal
Bonobo06869_0_1471,0.0,0.33541676,frontal
Bonobo06869_0_1492,0.0,0.53512007,frontal
Bonobo06869_0_1493,0.0,0.4568674,frontal
Bonobo06869_0_1494,0.0,0.22837362,frontal
Bonobo06869_0_152,0.0,0.3704951,frontal
Bonobo06869_0_1554,0.0,0.34178343,frontal
Bonobo06869_0_1576,0.0,0.6348238,frontal
Bonobo06869_0_1606,0.0,0.2040606,frontal
Bonobo06869_0_1621,0.0,0.49429855,frontal
Bonobo06869_0_1630,0.0,0.5517944,frontal
Bonobo06869_0_1648,0.0,0.32771122,frontal
Bonobo06869_0_1657,0.0,0.75304335,frontal
Bonobo06869_0_1696,0.0,0.6514303,frontal
Bonobo06869_0_1712,0.0,0.254499,frontal
Bonobo06869_0_1713,0.0,0.1969506,frontal
Bonobo06869_0_1722,0.0,0.7234334,frontal
Bonobo06869_0_1733,0.0,0.13409369,frontal
Bonobo06869_0_1812,0.0,0.56134564,frontal
Bonobo06869_0_1843,0.0,0.7126975,frontal
Bonobo06869_0_1844,0.0,0.5550276,frontal
Bonobo06869_0_1885,0.0,0.46230066,frontal
Bonobo06869_0_1953,0.0,0.29087982,frontal
Bonobo06869_0_2060,0.0,0.51439095,frontal
Bonobo06869_0_2079,0.0,0.5267201,frontal
Bonobo06869_0_2143,0.0,0.34322044,frontal
Bonobo06869_0_216,0.0,0.37112284,frontal
Bonobo06869_0_2162,0.0,0.58514524,frontal
Bonobo06869_0_2197,0.0,0.70365953,frontal
Bonobo06869_0_2198,0.0,0.6457827,frontal
Bonobo06869_0_2201,0.0,0.29608688,frontal
Bonobo06869_0_2202,0.0,0.19154565,frontal
Bonobo06869_0_2232,0.0,0.17909166,frontal
Bonobo06869_0_2260,0.0,0.544718,frontal
Bonobo06869_0_2275,0.0,0.072456494,frontal
Bonobo06869_0_2305,0.0,0.15854014,frontal
Bonobo06869_0_2310,0.0,0.16726305,frontal
Bonobo06869_0_2327,0.0,0.55250376,frontal
Bonobo06869_0_2356,0.0,0.35173687,frontal
Bonobo06869_0_2364,0.0,0.6636419,frontal
Bonobo06869_0_2365,0.0,0.6214184,frontal
Bonobo06869_0_2366,0.0,0.5750184,frontal
Bonobo06869_0_2367,0.0,0.6829923,frontal
Bonobo06869_0_2371,0.0,0.73583496,frontal
Bonobo06869_0_2372,0.0,0.5377736,frontal
Bonobo06869_0_2391,0.0,0.100616954,frontal
Bonobo06869_0_2399,0.0,0.5228021,frontal
Bonobo06869_0_2451,0.0,0.44448552,frontal
Bonobo06869_0_2491,0.0,0.20308767,frontal
Bonobo06869_0_2524,0.0,0.3424859,frontal
Bonobo06869_0_2559,0.0,0.48505652,frontal
Bonobo06869_0_358,0.0,0.41027808,frontal
Bonobo06869_0_385,0.0,0.23906992,frontal
Bonobo06869_0_395,0.0,0.32853487,frontal
Bonobo06869_0_413,0.0,0.07071436,frontal
Bonobo06869_0_421,0.0,0.5848749,frontal
Bonobo06869_0_422,0.0,0.31879953,frontal
Bonobo06869_0_423,0.0,0.489288,frontal
Bonobo06869_0_455,0.0,0.5356268,frontal
Bonobo06869_0_470,0.0,0.5142173,frontal
Bonobo06869_0_51,0.0,0.14606325,frontal
Bonobo06869_0_610,0.0,0.6245953,frontal
Bonobo06869_0_639,0.0,0.23048225,frontal
Bonobo06869_0_724,0.0,0.47355756,frontal
Bonobo06869_0_807,0.0,0.43540534,frontal
Bonobo06869_0_899,0.0,0.33727875,frontal
Bonobo06869_0_948,0.0,0.3181375,frontal
Bonobo06869_0_972,0.0,0.19520104,frontal
Bonobo06869_0_989,0.0,0.5550659,frontal
Bonobo00125_0_2533,0.0,0.5987197,frontal
Bonobo00456_0_1059,0.0,0.45583838,frontal
Bonobo00456_0_1769,0.0,0.59276986,frontal
Bonobo00456_0_2658,0.0,0.38755414,frontal
Bonobo00456_0_3487,0.0,0.45884937,frontal
Bonobo00456_0_3542,0.0,0.33131012,frontal
Bonobo00605_0_123,0.0,0.33382016,frontal
Bonobo00605_0_405,0.0,0.36804277,frontal
Bonobo00696_0_1386,0.0,0.5134714,frontal
Bonobo00696_0_2596,0.0,0.6155642,frontal
Bonobo00696_0_2912,0.0,0.54502034,frontal
Bonobo00696_0_979,0.0,0.05911639,frontal
Bonobo00809_0_2933,0.0,0.5771162,frontal
Bonobo01213_0_3320,0.0,0.45209694,frontal
Bonobo01308_0_1505,0.0,0.5401909,frontal
Bonobo01308_0_1824,0.0,0.5588803,frontal
Bonobo01308_0_1846,0.0,0.36826944,frontal
Bonobo01308_0_2191,0.0,0.70665497,frontal
Bonobo01308_0_248,0.0,0.28917456,frontal
Bonobo01308_0_2681,0.0,0.033320356,frontal
Bonobo01308_0_2735,0.0,0.14711556,frontal
Bonobo01308_0_2784,0.0,0.11167909,frontal
Bonobo01308_0_2953,0.0,0.019179637,frontal
Bonobo01308_0_3283,0.0,0.072847486,frontal
Bonobo01308_0_3388,0.0,0.17547712,frontal
Bonobo01308_0_3457,0.0,0.71580344,frontal
Bonobo01308_0_451,0.0,0.11747866,frontal
Bonobo01308_0_495,0.0,0.8565632,frontal
Bonobo01308_0_701,0.0,0.8561554,frontal
Bonobo01308_0_713,0.0,0.021203507,frontal
Bonobo01308_0_789,0.0,0.6618228,frontal
Bonobo01308_0_907,0.0,0.5026365,frontal
Bonobo01373_0_1116,0.0,0.10005389,frontal
Bonobo01373_0_2345,0.0,0.022311224,frontal
Bonobo01373_0_3300,0.0,0.33501557,frontal
Bonobo01373_0_3400,0.0,0.5448739,frontal
Bonobo01373_0_3531,0.0,0.6407259,frontal
Bonobo01373_0_933,0.0,0.7045975,frontal
Bonobo01776_0_1263,0.0,0.7588285,frontal
Bonobo01776_0_1377,0.0,0.7848316,frontal
Bonobo01776_0_1417,0.0,0.8206465,frontal
Bonobo01776_0_1620,0.0,0.67045605,frontal
Bonobo01776_0_1836,0.0,0.5617013,frontal
Bonobo01776_0_2156,0.0,0.6654745,frontal
Bonobo01776_0_2295,0.0,0.24848527,frontal
Bonobo01776_0_2429,0.0,0.63665277,frontal
Bonobo01776_0_387,0.0,0.7274628,frontal
Bonobo02031_0_2772,0.0,0.6032404,frontal
Bonobo02031_0_3065,0.0,0.32329348,frontal
Bonobo02031_0_3537,0.0,0.3505292,frontal
Bonobo02152_0_1541,0.0,0.35698554,frontal
Bonobo02494_0_1888,0.0,0.4507555,frontal
Bonobo02494_0_2212,0.0,0.6599703,frontal
Bonobo02494_0_244,0.0,0.32047677,frontal
Bonobo02494_0_2623,0.0,0.7118113,frontal
Bonobo02512_0_1461,0.0,0.37111843,frontal
Bonobo02512_0_2070,0.0,0.046960574,frontal
Bonobo02514_1_1565,0.0,0.09505979,frontal
Bonobo02514_1_40,0.0,0.28904197,frontal
Bonobo02514_1_43,0.0,0.07973022,frontal
Bonobo02514_1_677,0.0,0.11474951,frontal
Bonobo02514_1_678,0.0,0.24732836,frontal
Bonobo02514_1_685,0.0,0.4051139,frontal
Bonobo02514_1_687,0.0,0.01968618,frontal
Bonobo02514_1_688,0.0,0.01633134,frontal
Bonobo02514_1_693,0.0,0.6330616,frontal
Bonobo02514_1_699,0.0,0.07438336,frontal
Bonobo02514_2_1834,0.0,0.35956213,frontal
Bonobo02514_2_1837,0.0,0.04133426,frontal
Bonobo02514_2_1838,0.0,0.0817629,frontal
Bonobo02514_2_1847,0.0,0.3599357,frontal
Bonobo02514_2_1851,0.0,0.04273154,frontal
Bonobo02514_2_2201,0.0,0.2562601,frontal
Bonobo02514_2_2202,0.0,0.54228884,frontal
Bonobo02514_2_2642,0.0,0.051306643,frontal
Bonobo02514_2_2644,0.0,0.11768907,frontal
Bonobo02514_2_2662,0.0,0.39135638,frontal
Bonobo02514_2_3037,0.0,0.42031482,frontal
Bonobo02514_2_3049,0.0,0.3390511,frontal
Bonobo02514_2_3057,0.0,0.17790791,frontal
Bonobo02514_2_3075,0.0,0.5060937,frontal
Bonobo02514_2_3076,0.0,0.17457107,frontal
Bonobo02514_2_3524,0.0,0.103134945,frontal
Bonobo02514_2_3525,0.0,0.26731366,frontal
Bonobo02526_0_966,0.0,0.5609566,frontal
Bonobo02743_0_1876,0.0,0.56659305,frontal
Bonobo02743_0_2820,0.0,0.6485745,frontal
Bonobo03003_0_2498,0.0,0.23233102,frontal
Bonobo03003_0_3420,0.0,0.069121644,frontal
Bonobo03003_0_3572,0.0,0.14776433,frontal
Bonobo03003_0_436,0.0,0.14608406,frontal
Bonobo03049_0_1536,0.0,0.055575762,frontal
Bonobo03074_0_3077,0.0,0.41395086,frontal
Bonobo03074_0_3234,0.0,0.68417597,frontal
Bonobo03153_0_1964,0.0,0.006522654,frontal
Bonobo03404_0_2025,0.0,0.6194451,frontal
Bonobo03484_0_2234,0.0,0.34300774,frontal
Bonobo03618_0_951,0.0,0.1566283,frontal
Bonobo03618_0_952,0.0,0.193109,frontal
Bonobo03652_0_1228,0.0,0.6870259,frontal
Bonobo03652_0_1559,0.0,0.6438509,frontal
Bonobo03652_0_2526,0.0,0.5990295,frontal
Bonobo03652_0_2582,0.0,0.68772113,frontal
Bonobo03652_0_598,0.0,0.4697132,frontal
Bonobo03652_0_939,0.0,0.57964545,frontal
Bonobo03791_0_1747,0.0,0.20619445,frontal
Bonobo03791_0_2981,0.0,0.20730962,frontal
Bonobo03791_0_3229,0.0,0.67299324,frontal
Bonobo03791_0_3485,0.0,0.62426996,frontal
Bonobo03952_0_1188,0.0,0.3587768,frontal
Bonobo03952_0_2608,0.0,0.00470613,frontal
Bonobo03952_0_364,0.0,0.21395515,frontal
Bonobo03952_0_568,0.0,0.64624816,frontal
Bonobo03952_0_836,0.0,0.6646251,frontal
Bonobo04098_0_1521,0.0,0.54007703,frontal
Bonobo04098_0_2987,0.0,0.6290601,frontal
Bonobo04100_0_151,0.0,0.38384026,frontal
Bonobo04153_2_1145,0.0,0.5682946,frontal
Bonobo04153_2_1720,0.0,0.71473897,frontal
Bonobo04153_2_1900,0.0,0.6729569,frontal
Bonobo04153_2_1948,0.0,0.77515113,frontal
Bonobo04153_2_2798,0.0,0.44783372,frontal
Bonobo04153_2_907,0.0,0.70132613,frontal
Bonobo04153_2_914,0.0,0.7634467,frontal
Bonobo04573_2_1062,0.0,0.38191777,frontal
Bonobo04573_2_1352,0.0,0.6918384,frontal
Bonobo04573_2_1798,0.0,0.7602001,frontal
Bonobo04573_2_2018,0.0,0.15926139,frontal
Bonobo04573_2_2078,0.0,0.5288737,frontal
Bonobo04573_2_2725,0.0,0.5966957,frontal
Bonobo04573_2_963,0.0,0.18387756,frontal
Bonobo04939_0_643,0.0,0.5781396,frontal
Bonobo05049_0_2062,0.0,0.32997006,frontal
Bonobo05114_0_3478,0.0,0.3741768,frontal
Bonobo05114_0_431,0.0,0.19880341,frontal
Bonobo05114_0_83,0.0,0.6512436,frontal
Bonobo05144_0_2896,0.0,0.30890408,frontal
Bonobo05144_0_317,0.0,0.18587002,frontal
Bonobo05867_0_1153,0.0,0.508841,frontal
Bonobo05867_0_1176,0.0,0.490942,frontal
Bonobo05867_0_1268,0.0,0.35361752,frontal
Bonobo05867_0_2090,0.0,0.5080099,frontal
Bonobo05867_0_2125,0.0,0.39527413,frontal
Bonobo05867_0_2609,0.0,0.51102734,frontal
Bonobo05867_0_2797,0.0,0.091611326,frontal
Bonobo05867_0_3065,0.0,0.16510166,frontal
Bonobo05867_0_314,0.0,0.18979497,frontal
Bonobo05867_0_375,0.0,0.16810548,frontal
Bonobo05974_0_1124,0.0,0.5463243,frontal
Bonobo05974_0_1828,0.0,0.6172664,frontal
Bonobo05974_0_2170,0.0,0.66738534,frontal
Bonobo05974_0_2452,0.0,0.46501458,frontal
Bonobo05974_0_2579,0.0,0.5873135,frontal
Bonobo05974_0_2822,0.0,0.6866006,frontal
Bonobo05974_0_3205,0.0,0.41534695,frontal
Bonobo05974_0_3276,0.0,0.74994695,frontal
Bonobo05974_0_949,0.0,0.6905963,frontal
Bonobo06259_0_580,0.0,0.50854164,frontal
Bonobo06302_0_2818,0.0,0.720652,frontal
Bonobo06316_0_2828,0.0,0.3826806,frontal
Bonobo06328_0_1386,0.0,0.45465714,frontal
Bonobo06328_0_1480,0.0,0.44466016,frontal
Bonobo06328_0_1998,0.0,0.34632528,frontal
Bonobo06328_0_294,0.0,0.614621,frontal
Bonobo06328_0_2997,0.0,0.6435412,frontal
Bonobo06328_0_61,0.0,0.51439714,frontal
Bonobo06432_0_6417,0.0,0.5746931,frontal
Bonobo06432_1_25521,0.0,0.41052622,frontal
Bonobo06432_1_26705,0.0,0.55087775,frontal
Bonobo06432_1_31720,0.0,0.5667965,frontal
Bonobo06432_1_3453,0.0,0.55941284,frontal
Bonobo06432_1_75339,0.0,0.38446832,frontal
Bonobo06432_1_75518,0.0,0.571229,frontal
Bonobo06432_1_77403,0.0,0.3018941,frontal
Bonobo06432_1_77519,0.0,0.376417,frontal
Bonobo06432_1_7880,0.0,0.67862356,frontal
Bonobo06432_1_79385,0.0,0.030532174,frontal
Bonobo06432_1_79480,0.0,0.75681967,frontal
Bonobo06432_1_79580,0.0,0.13328482,frontal
Bonobo06432_1_80072,0.0,0.6354677,frontal
Bonobo06432_1_80141,0.0,0.64344007,frontal
Bonobo06432_1_80342,0.0,0.30538717,frontal
Bonobo06432_1_81365,0.0,0.42988017,frontal
Bonobo06432_1_81411,0.0,0.38891396,frontal
Bonobo06432_1_82570,0.0,0.25909525,frontal
Bonobo06432_1_83186,0.0,0.48152363,frontal
Bonobo06432_1_83700,0.0,0.24856472,frontal
Bonobo06432_1_85216,0.0,0.7091494,frontal
Bonobo06432_1_85578,0.0,0.10951741,frontal
Bonobo06432_5_42655,0.0,0.35963163,frontal
Bonobo06432_6_20023,0.0,0.6164691,frontal
Bonobo06432_6_21376,0.0,0.39606383,frontal
Bonobo06432_6_32408,0.0,0.06524715,frontal
Bonobo06432_6_48094,0.0,0.53223884,frontal
Bonobo06432_6_51049,0.0,0.50260246,frontal
Bonobo06432_6_67393,0.0,0.6077729,frontal
Bonobo06432_6_9823,0.0,0.10519751,frontal
Bonobo06432_7_19481,0.0,0.78276557,frontal
Bonobo06432_7_22480,0.0,0.6753262,frontal
Bonobo06432_7_2308,0.0,0.7835285,frontal
Bonobo06432_7_24074,0.0,0.3473675,frontal
Bonobo06432_7_3027,0.0,0.7735629,frontal
Bonobo06432_7_41410,0.0,0.040015794,frontal
Bonobo06432_7_44057,0.0,0.261052,frontal
Bonobo06432_7_46624,0.0,0.4318709,frontal
Bonobo06432_7_47985,0.0,0.10830366,frontal
Bonobo06432_7_48345,0.0,0.025757106,frontal
Bonobo06432_7_48736,0.0,0.21359093,frontal
Bonobo06432_7_60049,0.0,0.23462123,frontal
Bonobo06564_0_10073,0.0,0.5347651,frontal
Bonobo06564_0_62725,0.0,0.43140614,frontal
Bonobo06564_1_13000,0.0,0.76842827,frontal
Bonobo06564_1_15565,0.0,0.6065978,frontal
Bonobo06564_1_25694,0.0,0.6853856,frontal
Bonobo06564_1_41876,0.0,0.5581905,frontal
Bonobo06564_2_10786,0.0,0.66032255,frontal
Bonobo06564_2_10984,0.0,0.48604715,frontal
Bonobo06564_2_11744,0.0,0.66424024,frontal
Bonobo06564_2_14607,0.0,0.5980152,frontal
Bonobo06564_2_16040,0.0,0.49550006,frontal
Bonobo06564_2_16923,0.0,0.20662935,frontal
Bonobo06564_2_16985,0.0,0.58394355,frontal
Bonobo06564_2_18013,0.0,0.49168614,frontal
Bonobo06564_2_18736,0.0,0.53548944,frontal
Bonobo06564_2_19586,0.0,0.54918444,frontal
Bonobo06564_2_20203,0.0,0.5403484,frontal
Bonobo06564_2_20627,0.0,0.6861901,frontal
Bonobo06564_2_20829,0.0,0.42686546,frontal
Bonobo06564_2_21563,0.0,0.6082156,frontal
Bonobo06564_2_25142,0.0,0.40649295,frontal
Bonobo06564_2_30217,0.0,0.63112015,frontal
Bonobo06564_2_33616,0.0,0.33322197,frontal
Bonobo06564_2_35547,0.0,0.3520647,frontal
Bonobo06564_2_36173,0.0,0.21218082,frontal
Bonobo06564_2_37597,0.0,0.33104742,frontal
Bonobo06564_2_38712,0.0,0.580464,frontal
Bonobo06564_2_38849,0.0,0.613919,frontal
Bonobo06564_2_39960,0.0,0.5762839,frontal
Bonobo06564_2_41855,0.0,0.47055846,frontal
Bonobo06564_2_44451,0.0,0.4794676,frontal
Bonobo06564_2_46482,0.0,0.40075037,frontal
Bonobo06564_2_46594,0.0,0.40518874,frontal
Bonobo06564_2_46645,0.0,0.6653644,frontal
Bonobo06564_2_47166,0.0,0.45627418,frontal
Bonobo06564_2_49048,0.0,0.555216,frontal
Bonobo06564_2_49692,0.0,0.4388132,frontal
Bonobo06564_2_50786,0.0,0.101179734,frontal
Bonobo06564_2_51562,0.0,0.61025393,frontal
Bonobo06564_2_52013,0.0,0.5851306,frontal
Bonobo06564_2_52129,0.0,0.5482771,frontal
Bonobo06564_2_52346,0.0,0.6987773,frontal
Bonobo06564_2_53536,0.0,0.51992977,frontal
Bonobo06564_2_56397,0.0,0.25251895,frontal
Bonobo06564_2_57013,0.0,0.48773065,frontal
Bonobo06564_2_60638,0.0,0.334225,frontal
Bonobo06564_2_62468,0.0,0.3614102,frontal
Bonobo06564_2_63578,0.0,0.5758476,frontal
Bonobo06564_2_63927,0.0,0.4038531,frontal
Bonobo06564_2_66419,0.0,0.4072209,frontal
Bonobo06564_2_66923,0.0,0.585012,frontal
Bonobo06564_2_67513,0.0,0.4528846,frontal
Bonobo06564_2_69292,0.0,0.47977585,frontal
Bonobo06564_2_69828,0.0,0.38090256,frontal
Bonobo06564_2_71255,0.0,0.6820056,frontal
Bonobo06564_2_71589,0.0,0.35845852,frontal
Bonobo06564_2_83887,0.0,0.452007,frontal
Bonobo06564_2_8965,0.0,0.50729525,frontal
Bonobo06564_2_8991,0.0,0.5555568,frontal
Bonobo06564_3_16426,0.0,0.39037734,frontal
Bonobo06564_3_17153,0.0,0.39021257,frontal
Bonobo06564_3_17719,0.0,0.29640257,frontal
Bonobo06564_3_18738,0.0,0.5372665,frontal
Bonobo06564_3_2077,0.0,0.5122352,frontal
Bonobo06564_3_20878,0.0,0.24199583,frontal
Bonobo06564_3_25087,0.0,0.48798814,frontal
Bonobo06564_3_27680,0.0,0.5625931,frontal
Bonobo06564_3_29604,0.0,0.5617045,frontal
Bonobo06564_3_38725,0.0,0.35300282,frontal
Bonobo06564_3_4246,0.0,0.37416044,frontal
Bonobo06564_3_43573,0.0,0.6501159,frontal
Bonobo06564_3_46921,0.0,0.35414714,frontal
Bonobo06564_3_47178,0.0,0.5322175,frontal
Bonobo06564_3_49149,0.0,0.72328043,frontal
Bonobo06564_3_49812,0.0,0.6097672,frontal
Bonobo06564_3_51372,0.0,0.8047114,frontal
Bonobo06564_3_55249,0.0,0.38817012,frontal
Bonobo06564_3_56973,0.0,0.3266218,frontal
Bonobo06564_3_58384,0.0,0.17714967,frontal
Bonobo06564_3_58727,0.0,0.57959276,frontal
Bonobo06564_3_59204,0.0,0.25067145,frontal
Bonobo06564_3_59652,0.0,0.37307402,frontal
Bonobo06564_3_60552,0.0,0.5940068,frontal
Bonobo06564_3_61303,0.0,0.4002854,frontal
Bonobo06564_3_63957,0.0,0.2788501,frontal
Bonobo06564_3_64512,0.0,0.17224146,frontal
Bonobo06564_3_65802,0.0,0.5468353,frontal
Bonobo06564_3_66624,0.0,0.43801942,frontal
Bonobo06564_3_67437,0.0,0.4826768,frontal
Bonobo06564_3_70524,0.0,0.461206,frontal
Bonobo06564_3_70715,0.0,0.43352014,frontal
Bonobo06564_3_71499,0.0,0.26356757,frontal
Bonobo06564_3_72678,0.0,0.5082605,frontal
Bonobo06564_3_74247,0.0,0.51327264,frontal
Bonobo06564_3_74752,0.0,0.46216312,frontal
Bonobo06564_3_9598,0.0,0.38430825,frontal
Bonobo06591_0_550,0.0,0.32995802,frontal
Bonobo06638_0_1056,0.0,0.41019005,frontal
Bonobo06652_0_1508,0.0,0.45060137,frontal
Bonobo06652_0_2491,0.0,0.56474817,frontal
Bonobo06652_0_3157,0.0,0.5209997,frontal
Bonobo06652_0_3509,0.0,0.4786152,frontal
Bonobo06652_0_410,0.0,0.31655103,frontal
Bonobo06652_0_799,0.0,0.5114381,frontal
Bonobo06726_0_811,0.0,0.37991259,frontal
Bonobo06735_0_1000,0.0,0.78342986,frontal
Bonobo06735_0_1299,0.0,0.5132018,frontal
Bonobo06735_0_1971,0.0,0.7233121,frontal
Bonobo06735_0_629,0.0,0.24769443,frontal
Bonobo06735_0_680,0.0,0.563272,frontal
Bonobo06735_0_88,0.0,0.40026847,frontal
Bonobo06742_0_1670,0.0,0.2837443,frontal
Bonobo07052_0_1044,0.0,0.5419852,frontal
Bonobo07052_0_1045,0.0,0.67675406,frontal
Bonobo07052_0_1046,0.0,0.5630498,frontal
Bonobo07052_0_1050,0.0,0.7313322,frontal
Bonobo07052_0_1052,0.0,0.71176916,frontal
Bonobo07052_0_1058,0.0,0.7191301,frontal
Bonobo07052_0_1088,0.0,0.5277206,frontal
Bonobo07052_0_1089,0.0,0.6720985,frontal
Bonobo07052_0_1103,0.0,0.70336145,frontal
Bonobo07052_0_1104,0.0,0.47705474,frontal
Bonobo07052_0_1129,0.0,0.67551666,frontal
Bonobo07052_0_1134,0.0,0.678678,frontal
Bonobo07052_0_1135,0.0,0.6227454,frontal
Bonobo07052_0_1146,0.0,0.55009997,frontal
Bonobo07052_0_1147,0.0,0.56472385,frontal
Bonobo07052_0_1170,0.0,0.6492894,frontal
Bonobo07052_0_1172,0.0,0.69298,frontal
Bonobo07052_0_1183,0.0,0.6768738,frontal
Bonobo07052_0_1184,0.0,0.6734315,frontal
Bonobo07052_0_1190,0.0,0.21310693,frontal
Bonobo07052_0_1248,0.0,0.6542646,frontal
Bonobo07052_0_1269,0.0,0.56268793,frontal
Bonobo07052_0_1337,0.0,0.70216686,frontal
Bonobo07052_0_1340,0.0,0.64146435,frontal
Bonobo07052_0_1345,0.0,0.6312798,frontal
Bonobo07052_0_1357,0.0,0.64898735,frontal
Bonobo07052_0_1358,0.0,0.58522516,frontal
Bonobo07052_0_1377,0.0,0.6681031,frontal
Bonobo07052_0_1378,0.0,0.63894325,frontal
Bonobo07052_0_1391,0.0,0.58236,frontal
Bonobo07052_0_1397,0.0,0.67382485,frontal
Bonobo07052_0_1424,0.0,0.43540642,frontal
Bonobo07052_0_1425,0.0,0.17046846,frontal
Bonobo07052_0_1428,0.0,0.6637154,frontal
Bonobo07052_0_1458,0.0,0.6632113,frontal
Bonobo07052_0_1463,0.0,0.2129578,frontal
Bonobo07052_0_1489,0.0,0.2203543,frontal
Bonobo07052_0_1506,0.0,0.5500716,frontal
Bonobo07052_0_1507,0.0,0.51544863,frontal
Bonobo07052_0_1520,0.0,0.49065563,frontal
Bonobo07052_0_1539,0.0,0.6777963,frontal
Bonobo07052_0_1607,0.0,0.67377156,frontal
Bonobo07052_0_1640,0.0,0.17214815,frontal
Bonobo07052_0_1641,0.0,0.16966376,frontal
Bonobo07052_0_1645,0.0,0.6341497,frontal
Bonobo07052_0_1670,0.0,0.56635,frontal
Bonobo07052_0_1682,0.0,0.1508834,frontal
Bonobo07052_0_1683,0.0,0.23590547,frontal
Bonobo07052_0_1701,0.0,0.66365886,frontal
Bonobo07052_0_1707,0.0,0.4108951,frontal
Bonobo07052_0_1708,0.0,0.5698076,frontal
Bonobo07052_0_1714,0.0,0.6473721,frontal
Bonobo07052_0_1716,0.0,0.44995797,frontal
Bonobo07052_0_1736,0.0,0.53516394,frontal
Bonobo07052_0_1740,0.0,0.64358026,frontal
Bonobo07052_0_1760,0.0,0.7057076,frontal
Bonobo07052_0_1761,0.0,0.70054084,frontal
Bonobo07052_0_1762,0.0,0.58336705,frontal
Bonobo07052_0_1763,0.0,0.5841955,frontal
Bonobo07052_0_1776,0.0,0.6018771,frontal
Bonobo07052_0_1825,0.0,0.5537613,frontal
Bonobo07052_0_1826,0.0,0.3171064,frontal
Bonobo07052_0_1874,0.0,0.55494714,frontal
Bonobo07052_0_1876,0.0,0.6050991,frontal
Bonobo07052_0_1877,0.0,0.35788012,frontal
Bonobo07052_0_1878,0.0,0.23404343,frontal
Bonobo07052_0_1885,0.0,0.57178,frontal
Bonobo07052_0_1886,0.0,0.46520397,frontal
Bonobo07052_0_1908,0.0,0.60850483,frontal
Bonobo07052_0_1936,0.0,0.40371063,frontal
Bonobo07052_0_1992,0.0,0.17585388,frontal
Bonobo07052_0_1993,0.0,0.34700727,frontal
Bonobo07052_0_2049,0.0,0.69146764,frontal
Bonobo07052_0_2057,0.0,0.31059384,frontal
Bonobo07052_0_2070,0.0,0.28965646,frontal
Bonobo07052_0_2087,0.0,0.67111754,frontal
Bonobo07052_0_2091,0.0,0.45243186,frontal
Bonobo07052_0_2113,0.0,0.63070977,frontal
Bonobo07052_0_2190,0.0,0.7428044,frontal
Bonobo07052_0_2241,0.0,0.48020676,frontal
Bonobo07052_0_2242,0.0,0.6326978,frontal
